HOLE_ID,EASTING,NORTHING,ELEVATION,TD,PROJECT_FK,START_DATE,END_DATE,GEOLOGIST_NAME,GEOLOGY_GROUP
BDD-927,2407605.91,4804685.13,891.71,270.55,BNE,16-06-2009 0:00,19-06-2009 0:00,Analia Bruna,CerroNegro
BDD-945,2407867.15,4805323.1,935.2,206,SCAP,25-07-2009 0:00,28-07-2009 0:00,Fabian Ontivero,CerroNegro
BDD-948,2407247.83,4805183.55,918.82,278,BNE,31-07-2009 0:00,05-08-2009 0:00,Daniel Correa,CerroNegro
BDD-950,2407143.18,4805242.68,914.5,293,BNE,05-08-2009 0:00,09-08-2009 0:00,Analia Bruna,CerroNegro
BDD-951,2407112.3,4805283.42,914.16,275,BNE,07-08-2009 0:00,10-08-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-962,2407092.7,4805382.04,909.79,390,BNE,04-09-2009 0:00,09-09-2009 0:00,Analia Bruna,CerroNegro
BDD-980,2407565.47,4804691.54,887.24,192,BNE,06-10-2009 0:00,08-10-2009 0:00,Analia Bruna,CerroNegro
BRC-19018,2407667.262,4804049.319,877.83,387,BNE,20-05-2019 0:00,26-05-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
BRC-903,2407464.95,4804937.51,896.35,211,BNE,16-02-2009 0:00,17-02-2009 0:00,Marcelo Ortiz,CerroNegro
BRD-19017,2407901.815,4803961.243,879.921,509,BNE,18-05-2019 0:00,02-06-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
BRD-19022,2406678.161,4805740.675,844.52,374,BNE,15-06-2019 0:00,,Exequiel Nicolas Coronel,CerroNegro
BVR-1004,2405220.35,4809793.7,722.98,262,BVI,01-03-2010 0:00,03-03-2010 0:00,Daniel Correa,CerroNegro
CA-1,2402878.19,4809963.96,625.033,170,VZ,20-09-2012 0:00,26-09-2012 0:00,Monica Arrese,CN_INFILL
CDRC-18001,2410565.013,4809281.195,803.786,300,VZ,21-11-2018 0:00,23-11-2018 0:00,Nelson German Estevez,CerroNegro
CNDD-13,2408742,4806603,783.39,193.25,VZ,12-11-1999 0:00,12-11-1999 0:00,Dave Shatwell,CerroNegro
CNDD-4,2408543,4806516,802.69,135.85,VZ,27-11-1998 0:00,30-11-1998 0:00,Mariano Martinez,CerroNegro
CNDD-8,2408485.25,4806580,790.32,161.35,VZ,10-01-1999 0:00,12-01-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-29,2408963.5,4806679.5,788.33,132,VZ,25-11-1998 0:00,26-11-1998 0:00,Daniel López,CerroNegro
CNRC-32,2409215.5,4806444,815.13,138,HER,04-12-1998 0:00,04-12-1998 0:00,Daniel López,CerroNegro
CNRC-405,2408750.5,4806575,787.26,122,VZ,06-06-2004 0:00,07-06-2004 0:00,Guillermo Peralta,CerroNegro
CNRC-409,2408847.75,4806429.5,823.22,100,VZ,13-06-2004 0:00,14-06-2004 0:00,Cecilia Weidmann,CerroNegro
CNRC-43,2408343.5,4806651.5,805.11,172,VZ,23-01-1999 0:00,24-01-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-5,2408672.5,4804985.5,1021.08,200,SCAP,15-02-1997 0:00,17-02-1997 0:00,Marcelo Ortiz,CerroNegro
E721-001,2394727.96,4808085.3,648.7,0.7,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-009,2394732.61,4808038.7,652.2,0.5,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-016,2394698.52,4807991.4,658.3,0.85,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
BDD-9123,2407476.74,4804897.9,892.7,179.1,BNE,25-11-2009 0:00,27-11-2009 0:00,Analia Bruna,CerroNegro
BDD-9127,2407581.53,4804834.86,889.72,251.6,BNE,28-11-2009 0:00,01-12-2009 0:00,Daniel Correa,CerroNegro
BDD-9135,2407322.12,4805022.21,905.81,125,BNE,05-12-2009 0:00,07-12-2009 0:00,Fabian Ontivero,CerroNegro
BDD-9136,2407531.51,4804841.47,887.1,220.7,BNE,05-12-2009 0:00,08-12-2009 0:00,Paula Oviedo,CerroNegro
BDD-929,2407661.56,4804599.01,899.39,220,BNE,19-06-2009 0:00,22-06-2009 0:00,Analia Bruna,CerroNegro
BDD-931,2407662.22,4804599.16,899.35,168.2,BNE,23-06-2009 0:00,01-07-2009 0:00,Analia Bruna,CerroNegro
BDD-932,2407442.59,4805042.2,902.56,260,BNE,23-06-2009 0:00,28-06-2009 0:00,Analia Bruna,CerroNegro
BDD-938,2407739.62,4804524.55,902.51,225.1,BNE,09-07-2009 0:00,12-07-2009 0:00,Fabian Ontivero,CerroNegro
BDD-941,2407803.52,4804451.69,904.64,250.3,BNE,16-07-2009 0:00,19-07-2009 0:00,Analia Bruna,CerroNegro
BDD-953,2407171.83,4805201.23,911.6,265.9,BNE,11-08-2009 0:00,15-08-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-954,2407280.75,4805196.63,923.84,338,BNE,13-08-2009 0:00,20-08-2009 0:00,Analia Bruna,CerroNegro
BDD-959,2407177.76,4805253.26,917.78,300,BNE,27-08-2009 0:00,01-09-2009 0:00,Daniel Correa,CerroNegro
BDD-964,2407094.11,4805382.56,909.59,408,BNE,09-09-2009 0:00,14-09-2009 0:00,Analia Bruna,CerroNegro
BDD-967,2407506.63,4804776.6,884.43,150,BNE,16-09-2009 0:00,17-09-2009 0:00,Fabian Ontivero,CerroNegro
BDD-969,2407016.07,4805401.66,901.1,344,BNE,18-09-2009 0:00,23-09-2009 0:00,Fabian Ontivero,CerroNegro
BDD-991,2407339.83,4805141.39,920.59,333,BNE,22-10-2009 0:00,02-11-2009 0:00,Analia Bruna,CerroNegro
BRC-975,2406751.63,4805610.71,863.76,252,BNE,28-09-2009 0:00,01-10-2009 0:00,Analia Bruna,CerroNegro
BRD-19024,2406628.108,4805672.619,853.333,150,BNE,20-06-2019 0:00,22-06-2019 0:00,Nelson German Estevez,CerroNegro
BRD-19027,2406700.91,4805615.325,864.811,374,BNE,27-06-2019 0:00,,Exequiel Nicolas Coronel,CerroNegro
BRD-19028,2406188.557,4806156.774,761.066,323,BNE,29-06-2019 0:00,12-07-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
BVR-1001,2404870.25,4809582.36,717.5,300,BVI,22-02-2010 0:00,24-02-2010 0:00,Analia Bruna,CerroNegro
C-5,2408872.296,4806689.129,800.018,21,VZ,27-03-2017 0:00,28-03-2017 0:00,Lucas Alvarez,CN_INFILL
C-6,2408855.736,4806694.885,799.888,21.5,VZ,28-03-2017 0:00,29-03-2017 0:00,Lucas Alvarez,CN_INFILL
C-8,2408880.732,4806674.14,800,50,VZ,03-04-2017 0:00,10-04-2017 0:00,Lucas Alvarez,CN_INFILL
CDRC-18002,2411036.576,4809455.844,791.793,271,VZ,23-11-2018 0:00,27-11-2018 0:00,Nelson German Estevez,CerroNegro
CNDD-7,2408595.75,4806546,787.43,165.1,VZ,11-12-1998 0:00,12-12-1998 0:00,Mariano Martinez,CerroNegro
CNRC-12,2408570,4806366.5,835.44,101,VZ,24-02-1997 0:00,24-02-1997 0:00,Marcelo Ortiz,CerroNegro
CNRC-21,2409256.25,4806212.5,818.68,150,DA,01-03-1997 0:00,02-03-1997 0:00,Marcelo Ortiz,CerroNegro
CNRC-38,2408691.75,4806527,792.45,120,VZ,18-01-1999 0:00,19-01-1999 0:00,Daniel López,CerroNegro
CNRC-404,2408647.25,4806569,786.22,110,VZ,04-06-2004 0:00,05-06-2004 0:00,Guillermo Peralta,CerroNegro
CNRC-41,2408388,4806674,794.71,204,VZ,21-01-1999 0:00,21-01-1999 0:00,Daniel López,CerroNegro
CNRC-47,2408489.5,4806516,809.98,90,VZ,25-01-1999 0:00,25-01-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-61,2408543.75,4806246.5,846.67,138,VZ,28-10-1999 0:00,29-10-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-62,2408543,4805996,860.25,120,SCAP,29-10-1999 0:00,30-10-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-64,2408139.5,4804959.5,972.27,300,SCAP,31-10-1999 0:00,02-11-1999 0:00,Marcelo Ortiz,CerroNegro
BDD-13013,2407873.954,4804478.245,911.315,301.5,BNE,18-06-2013 0:00,19-06-2013 0:00,Pedro Larrahona,CerroNegro
BDD-13028,2406696.582,4805642.62,860.363,446,BNE,08-07-2013 0:00,10-07-2013 0:00,Lucía Vittone,CerroNegro
BDD-13030,2406814.575,4805580.596,857.786,424.5,BNE,11-07-2013 0:00,13-07-2013 0:00,Lucas Alvarez,CerroNegro
BDD-14005,2408003.549,4804316.836,906.364,271,BNE,15-10-2014 0:00,18-10-2014 0:00,Gerardo Enrique Perez,CerroNegro
BDD-14009,2408168.828,4804337.659,902.303,462,BNE,23-10-2014 0:00,31-10-2014 0:00,Diego Grill,CerroNegro
BDD-14015,2408115.726,4804203.399,899.159,274,BNE,08-11-2014 0:00,09-11-2014 0:00,Marcelo Ghidini,CerroNegro
BDD-14016,2408279.65,4804114.323,882.566,406.5,BNE,09-11-2014 0:00,13-11-2014 0:00,Matias Albarracin,CerroNegro
BDD-14020,2407428.741,4805206.224,918.408,438.7,BNE,19-11-2014 0:00,27-11-2014 0:00,Matias Reinoso,CerroNegro
BDD-14027,2407984.214,4804337.172,907.309,208,BNE,28-11-2014 0:00,29-11-2014 0:00,Matias Reinoso,CerroNegro
BDD-14036,2408067.622,4804263.503,902.469,248,BNE,08-12-2014 0:00,12-12-2014 0:00,Marcelo Ghidini,CerroNegro
BDD-15012,2407667.38,4804822.092,893.126,404,BNE,03-02-2015 0:00,08-02-2015 0:00,Matias Albarracin,CerroNegro
BDD-15015,2408343.62,4804150.31,876.36,613.5,BNE,09-02-2015 0:00,,Diego Grill,CerroNegro
BDD-15022,2408181.62,4804310.97,898.39,406,BNE,21-02-2015 0:00,26-02-2015 0:00,Matias Reinoso,CerroNegro
BDD-15025,2407835.15,4804733.96,907.915,481.5,BNE,27-02-2015 0:00,06-03-2015 0:00,Gerardo Enrique Perez,CerroNegro
BDD-15028,2408334.7,4804362.21,902.936,547,BNE,09-03-2015 0:00,16-03-2015 0:00,Diego Grill,CerroNegro
BDD-15030,2408213.611,4804303.31,885.988,499.5,BNE,16-03-2015 0:00,27-03-2015 0:00,Diego Grill,CerroNegro
BDD-15056,2407470.257,4805227.432,909.249,631.5,BNE,01-05-2015 0:00,04-05-2015 0:00,Marcelo Ghidini,CerroNegro
BDD-15070,2408119.09,4804231.97,900.39,275,BNE,19-05-2015 0:00,22-05-2015 0:00,Marcelo Ghidini,CerroNegro
BDD-15080,2407570.66,4805095.76,903.14,439.5,BNE,16-06-2015 0:00,23-06-2015 0:00,Marcelo Ghidini,CerroNegro
BDD-15081,2407030.218,4805370.148,902.41,331.5,BNE,23-06-2015 0:00,28-06-2015 0:00,Matias Albarracin,CerroNegro
BDD-15093,2407287.61,4804985.85,900.14,52.5,BNE,15-08-2015 0:00,16-08-2015 0:00,Marcelo Ghidini,CerroNegro
BDD-16002,2406937.32,4806750.63,814.85,250,BNE,28-11-2016 0:00,30-11-2016 0:00,Matias Reinoso,CerroNegro
BDD-17008,2407368.383,4805113.452,915.744,136,BNE,02-03-2017 0:00,04-03-2017 0:00,Matias Albarracin,CerroNegro
BDD-17009,2407327.941,4805144.868,921.353,152,BNE,04-03-2017 0:00,06-03-2017 0:00,Matias Albarracin,CerroNegro
BDD-17022,2407445.887,4804747.596,883.409,233,BNE,04-06-2017 0:00,06-06-2017 0:00,Matias Reinoso,CerroNegro
BDD-18001,2406972.727,4804398.362,863.103,500,BNE,14-09-2018 0:00,20-09-2018 0:00,Gaston Relañez,CerroNegro
BDD-18003,2406533.79,4804503.31,837.552,516.3,BNE,05-10-2018 0:00,,Carla de la Rosa,CerroNegro
BDD-19038,2406965.83,4805538.63,875.304,401.5,BNE,23-08-2019 0:00,28-08-2019 0:00,Carla de la Rosa,CerroNegro
BDD-9124,2407257.59,4805071.18,907.09,126,BNE,25-11-2009 0:00,26-11-2009 0:00,Analia Bruna,CerroNegro
BDD-9125,2407258.46,4805128.67,915.66,195.5,BNE,27-11-2009 0:00,28-11-2009 0:00,Analia Bruna,CerroNegro
BDD-915,2407589.85,4804737.09,888.04,231,BNE,24-05-2009 0:00,27-05-2009 0:00,Analia Bruna,CerroNegro
BDD-921,2407646.97,4804647.57,897.88,251.1,BNE,07-06-2009 0:00,11-06-2009 0:00,Fabian Ontivero,CerroNegro
BDD-926,2407537.67,4804981.08,895.46,310,BNE,13-06-2009 0:00,17-06-2009 0:00,Daniel Correa,CerroNegro
BDD-937,2407439.78,4805102.51,907.11,310,BNE,07-07-2009 0:00,12-07-2009 0:00,Daniel Correa,CerroNegro
BDD-939,2407792.55,4804501.3,906.1,260.1,BNE,12-07-2009 0:00,15-07-2009 0:00,Analia Bruna,CerroNegro
BDD-943,2407867.86,4805323.69,935.22,163.5,SCAP,20-07-2009 0:00,25-07-2009 0:00,Fabian Ontivero,CerroNegro
BDD-957,2407110.82,4805284.67,913.95,342,BNE,20-08-2009 0:00,24-08-2009 0:00,Fabian Ontivero,CerroNegro
BDD-960,2407152.38,4805356.64,914.18,368.6,BNE,30-08-2009 0:00,04-09-2009 0:00,Analia Bruna,CerroNegro
BDD-972,2407325.93,4805077.44,911.9,182,BNE,24-09-2009 0:00,26-09-2009 0:00,Analia Bruna,CerroNegro
BDD-974,2407567.14,4804749.57,885.33,219,BNE,28-09-2009 0:00,01-10-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-977,2407591.87,4804761.7,887.2,270,BNE,01-10-2009 0:00,05-10-2009 0:00,Analia Bruna,CerroNegro
BDD-979,2407393.94,4805055.06,907.32,197.2,BNE,03-10-2009 0:00,10-10-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-985,2407304.19,4805121.75,917.98,221.5,BNE,11-10-2009 0:00,22-10-2009 0:00,Fabian Ontivero,CerroNegro
BDD-994,2407529.68,4804814.49,885.6,192,BNE,02-11-2009 0:00,03-11-2009 0:00,Fabian Ontivero,CerroNegro
BRC-19007,2407960.048,4804181.911,898.035,387,BNE,06-04-2019 0:00,13-04-2019 0:00,Nelson German Estevez,CerroNegro
BRC-912,2407410.97,4805010.81,903.8,199,BNE,13-04-2009 0:00,14-04-2009 0:00,Fabian Ontivero,CerroNegro
BRC-978,2406665.5,4805567.31,872.13,239,BNE,02-10-2009 0:00,10-10-2009 0:00,Analia Bruna,CerroNegro
BRD-19025,2406628.502,4805673.09,853.393,380,BNE,22-06-2019 0:00,05-07-2019 0:00,Nelson German Estevez,CerroNegro
C-11,2408844.515,4806787.73,787.144,50,VZ,18-04-2017 0:00,18-04-2017 0:00,Wilson Briceno,CN_INFILL
C-13,2408751.539,4806803.399,779.773,50,VZ,23-04-2017 0:00,23-04-2017 0:00,Cintia San Martin,CN_INFILL
C-9,2408568.245,4806308.899,841.018,50,VZ,11-04-2017 0:00,13-04-2017 0:00,Lucas Alvarez,CN_INFILL
CDD-12002,2402974.163,4809637.605,628.648,376.2,NCS,25-09-2012 0:00,30-09-2012 0:00,Jose Fortunatti,CerroNegro
CDRC-18003,2410876.477,4808340.654,804.175,291,VZ,06-12-2018 0:00,,Nelson German Estevez,CerroNegro
CDRC-18004,2411057.882,4808479.636,797.721,400,VZ,08-12-2018 0:00,,Nelson German Estevez,CerroNegro
CDRC-19004,2410112.633,4808536.564,781.99,252,VZ,22-04-2019 0:00,23-04-2019 0:00,Nelson German Estevez,CerroNegro
CNDD-11,2408534.5,4806623.5,778.88,261.9,VZ,02-11-1999 0:00,07-11-1999 0:00,Mariano Martinez,CerroNegro
CNRC-10,2408652.75,4806420,821.92,80,VZ,22-02-1997 0:00,22-02-1997 0:00,Marcelo Ortiz,CerroNegro
CNRC-25,2408583.5,4806552.5,786.17,136,VZ,04-03-1997 0:00,05-03-1997 0:00,Marcelo Ortiz,CerroNegro
CNRC-28,2408340.5,4806524.5,821.53,128,VZ,25-11-1998 0:00,25-11-1998 0:00,Marcelo Ortiz,CerroNegro
CNRC-37,2408646,4806552,788.06,148,VZ,17-01-1999 0:00,17-01-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-410,2408798.75,4806392,831.17,150,VZ,15-06-2004 0:00,17-06-2004 0:00,Guillermo Peralta,CerroNegro
CNRC-46,2408655,4806505,796.11,120,VZ,25-01-1999 0:00,25-01-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-55,2409744.5,4805903.5,804.14,144,DA,22-10-1999 0:00,22-10-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-58,2409243,4806421,813.82,174,HER,26-10-1999 0:00,27-10-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-59,2409113.5,4806422,815.51,168,HER,27-10-1999 0:00,27-10-1999 0:00,Marcelo Ortiz,CerroNegro
CNRC-8,2408606,4806387,824.36,60,VZ,21-02-1997 0:00,21-02-1997 0:00,Marcelo Ortiz,CerroNegro
CNRC-A,2408649.5,4806506.5,795.14,12,VZ,10-02-1997 0:00,11-02-1997 0:00,Marcelo Ortiz,CerroNegro
BDD-16001,2407142.15,4806119.88,837.78,252,BNE,26-11-2016 0:00,30-11-2016 0:00,Matias Reinoso,CerroNegro
BDD-16007,2406956.207,4806417.671,825.812,244,BNE,13-12-2016 0:00,15-12-2016 0:00,Marcelo Ghidini,CerroNegro
BDD-17005,2407344.955,4805058.35,909.328,179,BNE,24-02-2017 0:00,26-02-2017 0:00,Matias Albarracin,CerroNegro
BDD-17020,2407420.284,4804842.164,891.337,462.8,BNE,26-05-2017 0:00,01-06-2017 0:00,Marcelo Ghidini,CerroNegro
BDD-17028,2406274.656,4806270.164,762.4753,603.5,BNE,04-11-2017 0:00,,Sebastian Uribe,CerroNegro
BDD-18004,2406619.1,4804986.17,853.889,500,BNE,17-10-2018 0:00,21-10-2018 0:00,Gaston Relañez,CerroNegro
BDD-19003,2406571.812,4805163.835,850.155,563,BNE,02-03-2019 0:00,21-03-2019 0:00,Agustina Balzarini,CerroNegro
BDD-19012,2407119.435,4805575.285,892.532,350,BNE,18-04-2019 0:00,24-04-2019 0:00,Carla de la Rosa,CerroNegro
BDD-19013,2407014.768,4805356.584,900.997,376.5,BNE,26-04-2019 0:00,03-05-2019 0:00,Gaston Relañez,CerroNegro
BDD-9106,2407410.53,4805006.46,903.6,230,BNE,13-11-2009 0:00,15-11-2009 0:00,Fabian Ontivero,CerroNegro
BDD-9108,2407560.3,4804912.83,892.33,264,BNE,15-11-2009 0:00,17-11-2009 0:00,Daniel Correa,CerroNegro
BDD-9114,2407518.48,4804643.72,883.78,100,BNE,20-11-2009 0:00,21-11-2009 0:00,Paula Oviedo,CerroNegro
BDD-9118,2407473.93,4804752,883.59,102.05,BNE,22-11-2009 0:00,23-11-2009 0:00,Analia Bruna,CerroNegro
BDD-913,2407540.17,4804872.96,888.63,231,BNE,29-04-2009 0:00,03-05-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-9139,2407507.03,4804777.7,884.37,171,BNE,12-12-2009 0:00,15-12-2009 0:00,Daniel Correa,CerroNegro
BDD-916,2407587.64,4804618.29,894.45,240,BNE,27-05-2009 0:00,30-05-2009 0:00,Analia Bruna,CerroNegro
BDD-935,2407371.73,4805069.53,909.64,218.8,BNE,02-07-2009 0:00,07-07-2009 0:00,Daniel Correa,CerroNegro
BDD-940,2407384.51,4805130.01,917.6,330,BNE,12-07-2009 0:00,17-07-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-942,2407362.45,4805185.33,927.3,340.2,BNE,17-07-2009 0:00,23-07-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-956,2407213.54,4805220.91,917.91,316.1,BNE,20-08-2009 0:00,26-08-2009 0:00,Daniel Correa,CerroNegro
BDD-981,2407593.23,4804705.66,889.75,261,BNE,08-10-2009 0:00,11-10-2009 0:00,Daniel Correa,CerroNegro
BDD-983,2407401.45,4805059.1,906.52,6,BNE,11-10-2009 0:00,11-10-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-988,2407505.99,4804694.42,880.23,126,BNE,19-10-2009 0:00,20-10-2009 0:00,Daniel Correa,CerroNegro
BDD-992,2407550.8,4804794.94,885.5,221.7,BNE,26-10-2009 0:00,28-10-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-993,2407575.04,4804808.78,887.84,267,BNE,29-10-2009 0:00,01-11-2009 0:00,Daniel Correa,CerroNegro
BDD-995,2407577.84,4804834.93,889.65,260.7,BNE,04-11-2009 0:00,07-11-2009 0:00,Paula Oviedo,CerroNegro
BDD-998,2407362.68,4805097.16,913.14,245.1,BNE,06-11-2009 0:00,09-11-2009 0:00,Fabian Ontivero,CerroNegro
BRC-19004,2407583.72,4804301.69,888.13,253,BNE,26-03-2019 0:00,27-03-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
BRC-908,2407497.1,4804856.51,888.8,190,BNE,04-04-2009 0:00,05-04-2009 0:00,Analia Bruna,CerroNegro
BRD-19001,2406805.424,4804966.712,863.838,600,BNE,15-01-2019 0:00,,Exequiel Nicolas Coronel,CerroNegro
BVRC-19003,2405247.217,4810057.483,695.07,220,BVI,21-09-2019 0:00,27-09-2019 0:00,Nelson German Estevez,CerroNegro
C-12,2408751.683,4806800.273,779.891,50,VZ,23-04-2017 0:00,23-04-2017 0:00,Cintia San Martin,CN_INFILL
C-2,2408900.433,4806674.131,800.4,23,VZ,23-03-2017 0:00,24-03-2017 0:00,Hugo Riofrio,CN_INFILL
C-3,2408895.069,4806679.153,800.188,21,VZ,24-03-2017 0:00,25-03-2017 0:00,Hugo Riofrio,CN_INFILL
BDD-9137,2407365.86,4805177.38,926.53,399,BNE,07-12-2009 0:00,16-12-2009 0:00,Analia Bruna,CerroNegro
BDD-930,2407482,4805011.92,897.75,272,BNE,21-06-2009 0:00,23-06-2009 0:00,Analia Bruna,CerroNegro
BDD-934,2407662.32,4804599.61,899.28,267,BNE,01-07-2009 0:00,03-07-2009 0:00,Fabian Ontivero,CerroNegro
BDD-944,2407335.22,4805111.79,915.35,257.85,BNE,23-07-2009 0:00,27-07-2009 0:00,Daniel Correa,CerroNegro
BDD-949,2407211.88,4805222.07,917.93,301,BNE,01-08-2009 0:00,06-08-2009 0:00,Fabian Ontivero,CerroNegro
BDD-973,2407392.02,4805053.72,907.38,130,BNE,27-09-2009 0:00,28-09-2009 0:00,Analia Bruna,CerroNegro
BDD-996,2407336.91,4805139.98,920.48,150,BNE,04-11-2009 0:00,05-11-2009 0:00,Fabian Ontivero,CerroNegro
BRC-901,2407382.75,4804997.01,903.38,205,BNE,14-02-2009 0:00,15-02-2009 0:00,Analia Bruna,CerroNegro
BRC-909,2407489.3,4804794.38,886.02,150,BNE,06-04-2009 0:00,07-04-2009 0:00,Analia Bruna,CerroNegro
BRD-19002,2406967.153,4804700.467,866.956,447,BNE,01-02-2019 0:00,07-02-2019 0:00,Agustina Balzarini,CerroNegro
BRD-19026,2406633.03,4805832.18,837.34,100,BNE,25-06-2019 0:00,,Nelson German Estevez,CerroNegro
BVRC-19001,2404320.125,4810020.731,649.57,370,BVI,30-08-2019 0:00,10-09-2019 0:00,Nelson German Estevez,CerroNegro
C-1,2408907.939,4806664.17,800.273,22,VZ,21-03-2017 0:00,23-03-2017 0:00,Hugo Riofrio,CN_INFILL
C-10,2408848.157,4806750.757,788.1744,48,VZ,26-04-2017 0:00,26-04-2017 0:00,Cintia San Martin,CN_INFILL
C-7,2408886.915,4806661.997,800.393,59,VZ,10-04-2017 0:00,11-04-2017 0:00,Lucas Alvarez,CN_INFILL
CDRC-19003,2410082.915,4808378.089,795.34,252,VZ,16-04-2019 0:00,21-04-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
CNRC-24,2408567.5,4806367.5,835.44,132,VZ,03-03-1997 0:00,04-03-1997 0:00,Daniel López,CerroNegro
CNRC-3,2409235.75,4805895.5,838.66,102,DA,12-02-1997 0:00,13-02-1997 0:00,Marcelo Ortiz,CerroNegro
CNRC-407,2408799.75,4806464,814.73,100,VZ,10-06-2004 0:00,11-06-2004 0:00,Guillermo Peralta,CerroNegro
CNRC-60,2408943.25,4806604.5,794.77,98,VZ,25-10-1999 0:00,28-10-1999 0:00,Daniel López,CerroNegro
CNRC-63,2408344,4805969,864.47,138,SCAP,30-10-1999 0:00,30-10-1999 0:00,Daniel López,CerroNegro
CX3_EK_528_C004,2394352.99,4808082.39,531.11,4.4,EK,01-01-1990 0:00,,Arturo Wilks,CN_PRODUCCION
DR8,2408203.617,4808936.595,724.972,52,VZ,01-01-1990 0:00,,Monica Arrese,CN_INFILL
E721-021,2394650.42,4807993.27,665.9,2.8,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-023,2394638.4,4807993.99,666.6,4.1,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-026,2394623.88,4808001.73,665.7,2.2,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-036,2394603.05,4808010.27,664.1,2.2,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-037,2394600.93,4808009.74,663.9,1.25,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-042,2394577.19,4807937.28,659.4,2.2,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-044,2394680.48,4807946.93,654.9,1.3,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
EDD-11004,2397449.807,4805579.27,701.795,211,EK,27-06-2011 0:00,03-07-2011 0:00,Paula Oviedo,CerroNegro
EDD-11005,2397618.548,4805579.136,716.65,200,EK,04-07-2011 0:00,06-07-2011 0:00,Fabian Ontivero,CerroNegro
EDD-11020,2396201.529,4806949.882,623.389,120,EK,05-10-2011 0:00,08-10-2011 0:00,Daniel Correa,CerroNegro
EDD-13002,2394424.298,4807524.55,624.804,190.8,EK,18-04-2013 0:00,21-04-2013 0:00,Verónica Martinez,CerroNegro
E721-022,2394645.72,4807995.83,665.8,2.4,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-031,2394612.74,4808010.47,664.6,2.2,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
E721-038,2394597.67,4808008.95,663.6,1.9,EK,01-01-1990 0:00,,Monica Arrese,CN_PRODUCCION
EDD-11006,2397572.82,4805500.149,709.983,305,EK,06-07-2011 0:00,13-07-2011 0:00,Fabian Ontivero,CerroNegro
EDD-11019,2396201.042,4806949.827,623.416,401,EK,29-09-2011 0:00,05-10-2011 0:00,German Escorza,CerroNegro
EDD-11023,2396406.32,4806796.914,643.063,401,EK,22-10-2011 0:00,29-10-2011 0:00,Paula Oviedo,CerroNegro
EDD-13001,2394424.465,4807523.845,624.85,10.5,EK,17-04-2013 0:00,18-04-2013 0:00,Belen Febbo,CerroNegro
EDD-16002,2393611.184,4808351.303,726.105,575,EK,17-10-2016 0:00,28-10-2016 0:00,Matias Reinoso,CerroNegro
EDD-16004,2394392.94,4807827.74,638.1,350,EVT,04-11-2016 0:00,08-11-2016 0:00,Patricio Brividoro,CerroNegro
EDD-16011,2394395.337,4807826.869,638.043,253.5,EVT,12-12-2016 0:00,,Marcelo Ghidini,CerroNegro
EDD-17001,2396008.419,4806398.134,654.031,661.5,EK,30-07-2017 0:00,14-08-2017 0:00,Patricio Brividoro,CerroNegro
EDD-18017,2395285.106,4808479.635,576.101,378,EK,04-09-2018 0:00,,Maria Narvaiza,CerroNegro
EDD-18023,2394728.936,4807427.905,613.733,307,EK,23-09-2018 0:00,27-09-2018 0:00,Paola Santucho,CerroNegro
EDD-18028,2394037.998,4807547.435,643.288,355.5,EK,05-10-2018 0:00,08-10-2018 0:00,Paola Santucho,CerroNegro
